id;valor;data;posto
1005388;0.0;2017-04-08;72
1005387;0.0;2017-04-07;72
1005386;0.0;2017-04-06;72
1005385;0.0;2017-04-05;72
1005384;0.0;2017-04-04;72
1005383;0.0;2017-04-03;72
1005382;0.0;2017-04-02;72
999997;5.0;2017-04-01;72
999998;0.0;2017-03-31;72
997978;2.5;2017-03-30;72
997977;0.0;2017-03-29;72
997976;0.0;2017-03-28;72
997975;0.0;2017-03-27;72
997974;0.0;2017-03-26;72
997973;0.0;2017-03-25;72
996115;9.0;2017-03-24;72
994811;5.0;2017-03-23;72
994810;0.0;2017-03-22;72
994809;0.0;2017-03-21;72
994808;0.0;2017-03-20;72
994807;0.0;2017-03-19;72
992851;16.0;2017-03-18;72
992850;13.5;2017-03-17;72
992849;0.0;2017-03-16;72
992848;0.0;2017-03-15;72
992847;0.0;2017-03-14;72
981450;8.0;2017-03-13;72
981449;0.0;2017-03-12;72
980862;45.0;2017-03-11;72
980286;30.0;2017-03-10;72
979873;8.0;2017-03-09;72
979872;0.0;2017-03-08;72
979871;0.0;2017-03-07;72
979870;0.0;2017-03-06;72
979869;0.0;2017-03-05;72
978150;5.0;2017-03-04;72
978149;0.0;2017-03-03;72
976824;16.5;2017-03-02;72
976026;3.5;2017-03-01;72
975545;8.0;2017-02-28;72
975544;0.0;2017-02-27;72
975543;0.0;2017-02-26;72
975542;0.0;2017-02-25;72
975541;0.0;2017-02-24;72
975540;0.0;2017-02-23;72
975539;0.0;2017-02-22;72
975538;0.0;2017-02-21;72
972490;17.5;2017-02-20;72
972489;0.0;2017-02-19;72
970180;9.0;2017-02-18;72
970179;0.0;2017-02-17;72
970178;0.0;2017-02-16;72
970177;0.0;2017-02-15;72
970176;0.0;2017-02-14;72
970175;0.0;2017-02-13;72
966840;7.0;2017-02-12;72
965349;30.0;2017-02-11;72
965360;0.0;2017-02-10;72
965359;0.0;2017-02-09;72
965358;0.0;2017-02-08;72
965357;0.0;2017-02-07;72
965356;0.0;2017-02-06;72
965355;0.0;2017-02-05;72
965354;0.0;2017-02-04;72
965353;0.0;2017-02-03;72
965352;0.0;2017-02-02;72
965351;0.0;2017-02-01;72
965399;0.0;2017-01-31;72
965398;0.0;2017-01-30;72
965397;0.0;2017-01-29;72
965463;6.2;2017-01-28;72
965396;0.0;2017-01-27;72
965395;0.0;2017-01-26;72
965394;0.0;2017-01-25;72
965393;0.0;2017-01-24;72
965392;0.0;2017-01-23;72
965391;0.0;2017-01-22;72
965390;0.0;2017-01-21;72
965389;0.0;2017-01-20;72
965388;0.0;2017-01-19;72
965387;0.0;2017-01-18;72
965386;0.0;2017-01-17;72
965385;0.0;2017-01-16;72
965384;0.0;2017-01-15;72
965383;0.0;2017-01-14;72
965382;0.0;2017-01-13;72
965381;0.0;2017-01-12;72
965380;0.0;2017-01-11;72
965379;0.0;2017-01-10;72
965378;0.0;2017-01-09;72
965377;0.0;2017-01-08;72
965376;0.0;2017-01-07;72
965375;0.0;2017-01-06;72
965374;0.0;2017-01-05;72
965400;6.2;2017-01-04;72
965373;0.0;2017-01-03;72
965372;0.0;2017-01-02;72
965371;0.0;2017-01-01;72
965403;0.0;2016-12-31;72
965402;0.0;2016-12-30;72
965401;0.0;2016-12-29;72
958002;6.2;2016-12-28;72
958001;0.0;2016-12-27;72
958000;0.0;2016-12-26;72
957999;0.0;2016-12-25;72
957998;0.0;2016-12-24;72
926163;4.5;2016-12-23;72
926162;0.0;2016-12-22;72
926161;0.0;2016-12-21;72
926160;0.0;2016-12-20;72
918409;17.0;2016-12-19;72
912855;20.5;2016-12-18;72
912854;0.0;2016-12-17;72
912853;0.0;2016-12-16;72
912852;0.0;2016-12-15;72
912851;0.0;2016-12-14;72
912850;0.0;2016-12-13;72
912849;0.0;2016-12-12;72
912848;0.0;2016-12-11;72
912847;0.0;2016-12-10;72
912846;0.0;2016-12-09;72
912845;0.0;2016-12-08;72
912844;0.0;2016-12-07;72
912843;0.0;2016-12-06;72
912842;0.0;2016-12-05;72
912841;0.0;2016-12-04;72
912840;0.0;2016-12-03;72
912839;0.0;2016-12-02;72
912838;0.0;2016-12-01;72
912991;0.0;2016-11-30;72
912990;0.0;2016-11-29;72
912989;0.0;2016-11-28;72
912988;0.0;2016-11-27;72
912987;0.0;2016-11-26;72
912986;0.0;2016-11-25;72
912985;0.0;2016-11-24;72
912984;0.0;2016-11-23;72
912983;0.0;2016-11-22;72
912982;0.0;2016-11-21;72
912981;0.0;2016-11-20;72
912980;0.0;2016-11-19;72
912979;0.0;2016-11-18;72
912978;0.0;2016-11-17;72
912977;0.0;2016-11-16;72
912976;0.0;2016-11-15;72
912975;0.0;2016-11-14;72
912974;0.0;2016-11-13;72
912973;0.0;2016-11-12;72
912972;0.0;2016-11-11;72
912971;0.0;2016-11-10;72
912970;0.0;2016-11-09;72
912969;0.0;2016-11-08;72
912968;0.0;2016-11-07;72
912967;0.0;2016-11-06;72
912966;0.0;2016-11-05;72
912965;0.0;2016-11-04;72
912964;0.0;2016-11-03;72
912963;0.0;2016-11-02;72
912962;0.0;2016-11-01;72
912961;0.0;2016-10-31;72
912960;0.0;2016-10-30;72
912959;0.0;2016-10-29;72
912958;0.0;2016-10-28;72
912957;0.0;2016-10-27;72
912956;0.0;2016-10-26;72
912955;0.0;2016-10-25;72
912954;0.0;2016-10-24;72
912953;0.0;2016-10-23;72
912952;0.0;2016-10-22;72
912951;0.0;2016-10-21;72
912950;0.0;2016-10-20;72
912949;0.0;2016-10-19;72
912948;0.0;2016-10-18;72
912947;0.0;2016-10-17;72
912946;0.0;2016-10-16;72
912945;0.0;2016-10-15;72
912944;0.0;2016-10-14;72
912943;0.0;2016-10-13;72
912942;0.0;2016-10-12;72
912941;0.0;2016-10-11;72
912940;0.0;2016-10-10;72
912939;0.0;2016-10-09;72
912938;0.0;2016-10-08;72
912937;0.0;2016-10-07;72
912936;0.0;2016-10-06;72
912935;0.0;2016-10-05;72
912934;0.0;2016-10-04;72
912933;0.0;2016-10-03;72
912932;0.0;2016-10-02;72
912931;0.0;2016-10-01;72
912930;0.0;2016-09-30;72
912929;0.0;2016-09-29;72
912928;0.0;2016-09-28;72
912927;0.0;2016-09-27;72
912926;0.0;2016-09-26;72
912925;0.0;2016-09-25;72
912924;0.0;2016-09-24;72
912923;0.0;2016-09-23;72
912922;0.0;2016-09-22;72
912921;0.0;2016-09-21;72
912920;0.0;2016-09-20;72
912919;0.0;2016-09-19;72
912918;0.0;2016-09-18;72
912917;0.0;2016-09-17;72
912916;0.0;2016-09-16;72
912915;0.0;2016-09-15;72
912914;0.0;2016-09-14;72
912913;0.0;2016-09-13;72
912912;0.0;2016-09-12;72
912911;0.0;2016-09-11;72
912910;0.0;2016-09-10;72
912909;0.0;2016-09-09;72
912908;0.0;2016-09-08;72
912907;0.0;2016-09-07;72
912906;0.0;2016-09-06;72
912905;0.0;2016-09-05;72
912904;0.0;2016-09-04;72
912903;0.0;2016-09-03;72
912902;0.0;2016-09-02;72
912901;0.0;2016-09-01;72
912900;0.0;2016-08-31;72
912899;0.0;2016-08-30;72
912898;0.0;2016-08-29;72
912897;0.0;2016-08-28;72
912896;0.0;2016-08-27;72
912895;0.0;2016-08-26;72
912894;0.0;2016-08-25;72
912893;0.0;2016-08-24;72
912892;0.0;2016-08-23;72
912891;0.0;2016-08-22;72
912890;0.0;2016-08-21;72
912889;0.0;2016-08-20;72
912888;0.0;2016-08-19;72
912887;0.0;2016-08-18;72
912886;0.0;2016-08-17;72
912885;0.0;2016-08-16;72
912884;0.0;2016-08-15;72
912883;0.0;2016-08-14;72
912882;0.0;2016-08-13;72
912881;0.0;2016-08-12;72
912880;0.0;2016-08-11;72
912879;0.0;2016-08-10;72
912878;0.0;2016-08-09;72
912877;0.0;2016-08-08;72
912876;0.0;2016-08-07;72
912875;0.0;2016-08-06;72
885553;0.0;2016-08-05;72
885552;0.0;2016-08-04;72
885551;0.0;2016-08-03;72
885550;0.0;2016-08-02;72
885549;0.0;2016-08-01;72
885548;0.0;2016-07-31;72
885547;0.0;2016-07-30;72
885546;0.0;2016-07-29;72
885545;0.0;2016-07-28;72
885544;0.0;2016-07-27;72
885543;0.0;2016-07-26;72
885542;0.0;2016-07-25;72
885541;0.0;2016-07-24;72
885540;0.0;2016-07-23;72
885539;0.0;2016-07-22;72
885538;0.0;2016-07-21;72
885537;0.0;2016-07-20;72
885536;0.0;2016-07-19;72
885535;0.0;2016-07-18;72
885534;0.0;2016-07-17;72
885533;0.0;2016-07-16;72
885532;0.0;2016-07-15;72
885531;0.0;2016-07-14;72
885530;0.0;2016-07-13;72
885529;0.0;2016-07-12;72
885528;0.0;2016-07-11;72
885527;0.0;2016-07-10;72
879129;18.0;2016-07-09;72
879153;0.0;2016-07-08;72
879152;0.0;2016-07-07;72
879151;0.0;2016-07-06;72
879150;0.0;2016-07-05;72
879149;0.0;2016-07-04;72
879148;0.0;2016-07-03;72
879147;0.0;2016-07-02;72
879146;0.0;2016-07-01;72
879145;0.0;2016-06-30;72
879144;0.0;2016-06-29;72
879143;0.0;2016-06-28;72
879142;0.0;2016-06-27;72
879141;0.0;2016-06-26;72
879140;0.0;2016-06-25;72
879139;0.0;2016-06-24;72
879138;0.0;2016-06-23;72
879137;0.0;2016-06-22;72
879136;0.0;2016-06-21;72
879135;0.0;2016-06-20;72
879134;0.0;2016-06-19;72
879133;0.0;2016-06-18;72
879132;0.0;2016-06-17;72
879131;0.0;2016-06-16;72
879130;0.0;2016-06-15;72
876641;0.0;2016-06-14;72
876640;0.0;2016-06-13;72
876639;0.0;2016-06-12;72
876638;0.0;2016-06-11;72
876637;0.0;2016-06-10;72
876636;0.0;2016-06-09;72
876635;0.0;2016-06-08;72
876634;0.0;2016-06-07;72
876633;0.0;2016-06-06;72
876632;0.0;2016-06-05;72
876631;0.0;2016-06-04;72
876630;0.0;2016-06-03;72
876629;0.0;2016-06-02;72
876628;0.0;2016-06-01;72
876627;0.0;2016-05-31;72
876626;0.0;2016-05-30;72
876625;0.0;2016-05-29;72
876624;0.0;2016-05-28;72
876623;0.0;2016-05-27;72
876622;0.0;2016-05-26;72
876621;0.0;2016-05-25;72
876620;0.0;2016-05-24;72
876619;0.0;2016-05-23;72
876618;0.0;2016-05-22;72
876617;0.0;2016-05-21;72
876616;0.0;2016-05-20;72
876615;0.0;2016-05-19;72
876614;0.0;2016-05-18;72
876613;0.0;2016-05-17;72
876612;0.0;2016-05-16;72
876611;0.0;2016-05-15;72
876610;0.0;2016-05-14;72
876609;0.0;2016-05-13;72
876608;0.0;2016-05-12;72
866167;6.5;2016-05-11;72
866166;0.0;2016-05-10;72
864718;4.0;2016-05-09;72
864717;0.0;2016-05-08;72
864716;0.0;2016-05-07;72
864715;0.0;2016-05-06;72
864714;0.0;2016-05-05;72
864713;0.0;2016-05-04;72
862123;7.0;2016-05-03;72
862122;0.0;2016-05-02;72
862121;0.0;2016-05-01;72
862130;0.0;2016-04-30;72
862129;0.0;2016-04-29;72
862128;0.0;2016-04-28;72
862127;0.0;2016-04-27;72
862126;0.0;2016-04-26;72
862125;0.0;2016-04-25;72
862124;0.0;2016-04-24;72
856098;10.5;2016-04-23;72
856097;0.0;2016-04-22;72
856096;0.0;2016-04-21;72
856095;0.0;2016-04-20;72
854060;4.2;2016-04-19;72
854059;0.0;2016-04-18;72
854058;0.0;2016-04-17;72
853392;8.0;2016-04-16;72
852880;45.0;2016-04-15;72
852879;0.0;2016-04-14;72
852878;0.0;2016-04-13;72
851805;24.0;2016-04-12;72
851075;27.5;2016-04-11;72
851074;0.0;2016-04-10;72
851073;0.0;2016-04-09;72
851072;0.0;2016-04-08;72
850049;15.0;2016-04-07;72
850048;0.0;2016-04-06;72
850047;0.0;2016-04-05;72
848142;16.0;2016-04-04;72
848141;0.0;2016-04-03;72
848140;0.0;2016-04-02;72
847319;2.0;2016-04-01;72
847320;0.0;2016-03-31;72
845585;88.0;2016-03-30;72
845584;0.0;2016-03-29;72
845583;0.0;2016-03-28;72
845582;0.0;2016-03-27;72
845581;0.0;2016-03-26;72
845580;0.0;2016-03-25;72
845579;0.0;2016-03-24;72
842827;1.8;2016-03-23;72
842430;0.0;2016-03-22;72
841776;7.0;2016-03-21;72
841775;0.0;2016-03-20;72
841774;0.0;2016-03-19;72
840723;14.0;2016-03-18;72
839860;1.0;2016-03-17;72
839346;0.0;2016-03-16;72
839345;0.0;2016-03-15;72
839344;0.0;2016-03-14;72
839343;0.0;2016-03-13;72
839342;0.0;2016-03-12;72
839341;0.0;2016-03-11;72
839340;0.0;2016-03-10;72
839339;0.0;2016-03-09;72
839338;0.0;2016-03-08;72
839337;0.0;2016-03-07;72
839336;0.0;2016-03-06;72
839335;0.0;2016-03-05;72
833137;6.8;2016-03-04;72
833136;0.0;2016-03-03;72
833135;0.0;2016-03-02;72
833134;0.0;2016-03-01;72
833142;0.0;2016-02-29;72
833141;0.0;2016-02-28;72
833140;0.0;2016-02-27;72
833139;0.0;2016-02-26;72
833138;0.0;2016-02-25;72
829268;1.5;2016-02-24;72
829267;0.0;2016-02-23;72
829266;0.0;2016-02-22;72
829265;0.0;2016-02-21;72
829264;0.0;2016-02-20;72
829263;0.0;2016-02-19;72
829262;0.0;2016-02-18;72
829261;0.0;2016-02-17;72
829260;0.0;2016-02-16;72
821898;1.0;2016-02-15;72
821897;0.0;2016-02-14;72
821896;0.0;2016-02-13;72
821895;0.0;2016-02-12;72
821894;0.0;2016-02-11;72
821893;0.0;2016-02-10;72
821892;0.0;2016-02-09;72
821891;0.0;2016-02-08;72
821890;0.0;2016-02-07;72
821889;0.0;2016-02-06;72
821888;0.0;2016-02-05;72
821887;0.0;2016-02-04;72
819047;4.2;2016-02-03;72
817458;8.0;2016-02-02;72
817457;0.0;2016-02-01;72
817456;0.0;2016-01-31;72
817455;0.0;2016-01-30;72
817454;0.0;2016-01-29;72
817453;0.0;2016-01-28;72
813888;1.0;2016-01-27;72
813887;0.0;2016-01-26;72
810338;9.0;2016-01-25;72
809200;7.4;2016-01-24;72
808252;6.8;2016-01-23;72
807828;77.5;2016-01-22;72
806877;0.0;2016-01-21;72
806876;0.0;2016-01-20;72
803709;33.0;2016-01-19;72
801921;13.0;2016-01-18;72
801920;0.0;2016-01-17;72
801919;0.0;2016-01-16;72
800613;4.5;2016-01-15;72
800612;0.0;2016-01-14;72
800611;0.0;2016-01-13;72
800610;0.0;2016-01-12;72
800609;0.0;2016-01-11;72
800608;0.0;2016-01-10;72
794924;18.5;2016-01-09;72
791012;0.0;2016-01-08;72
781771;8.5;2016-01-07;72
781770;0.0;2016-01-06;72
781769;0.0;2016-01-05;72
781768;0.0;2016-01-04;72
781767;0.0;2016-01-03;72
781766;0.0;2016-01-02;72
781765;0.0;2016-01-01;72
781785;0.0;2015-12-31;72
781784;0.0;2015-12-30;72
781783;0.0;2015-12-29;72
781782;0.0;2015-12-28;72
781781;0.0;2015-12-27;72
781780;0.0;2015-12-26;72
781779;0.0;2015-12-25;72
781778;0.0;2015-12-24;72
781777;0.0;2015-12-23;72
781776;0.0;2015-12-22;72
781775;0.0;2015-12-21;72
781774;0.0;2015-12-20;72
781773;0.0;2015-12-19;72
781772;0.0;2015-12-18;72
766438;0.0;2015-12-17;72
766437;0.0;2015-12-16;72
766436;0.0;2015-12-15;72
766435;0.0;2015-12-14;72
766434;0.0;2015-12-13;72
766433;0.0;2015-12-12;72
766432;0.0;2015-12-11;72
766431;0.0;2015-12-10;72
766430;0.0;2015-12-09;72
766429;0.0;2015-12-08;72
766428;0.0;2015-12-07;72
766427;0.0;2015-12-06;72
766426;0.0;2015-12-05;72
766425;0.0;2015-12-04;72
766424;0.0;2015-12-03;72
766423;0.0;2015-12-02;72
766422;0.0;2015-12-01;72
766421;0.0;2015-11-30;72
766420;0.0;2015-11-29;72
766419;0.0;2015-11-28;72
766418;0.0;2015-11-27;72
766417;0.0;2015-11-26;72
766416;0.0;2015-11-25;72
766415;0.0;2015-11-24;72
766414;0.0;2015-11-23;72
766413;0.0;2015-11-22;72
766412;0.0;2015-11-21;72
766411;0.0;2015-11-20;72
766410;0.0;2015-11-19;72
766409;0.0;2015-11-18;72
766408;0.0;2015-11-17;72
766407;0.0;2015-11-16;72
766406;0.0;2015-11-15;72
766405;0.0;2015-11-14;72
766404;0.0;2015-11-13;72
766403;0.0;2015-11-12;72
766402;0.0;2015-11-11;72
766401;0.0;2015-11-10;72
766400;0.0;2015-11-09;72
766399;0.0;2015-11-08;72
766398;0.0;2015-11-07;72
766397;0.0;2015-11-06;72
766396;0.0;2015-11-05;72
766395;0.0;2015-11-04;72
766394;0.0;2015-11-03;72
766393;0.0;2015-11-02;72
766392;0.0;2015-11-01;72
766344;0.0;2015-10-31;72
766343;0.0;2015-10-30;72
766342;0.0;2015-10-29;72
766341;0.0;2015-10-28;72
766340;0.0;2015-10-27;72
766339;0.0;2015-10-26;72
766338;0.0;2015-10-25;72
766337;0.0;2015-10-24;72
766336;0.0;2015-10-23;72
766335;0.0;2015-10-22;72
766334;0.0;2015-10-21;72
766333;0.0;2015-10-20;72
766332;0.0;2015-10-19;72
766331;0.0;2015-10-18;72
766330;0.0;2015-10-17;72
766329;0.0;2015-10-16;72
766328;0.0;2015-10-15;72
766327;0.0;2015-10-14;72
748524;0.0;2015-10-13;72
748523;0.0;2015-10-12;72
748522;0.0;2015-10-11;72
748521;0.0;2015-10-10;72
748520;0.0;2015-10-09;72
748519;0.0;2015-10-08;72
748518;0.0;2015-10-07;72
748517;0.0;2015-10-06;72
748516;0.0;2015-10-05;72
748515;0.0;2015-10-04;72
748514;0.0;2015-10-03;72
748513;0.0;2015-10-02;72
748512;0.0;2015-10-01;72
748511;0.0;2015-09-30;72
748510;0.0;2015-09-29;72
748509;0.0;2015-09-28;72
748508;0.0;2015-09-27;72
748507;0.0;2015-09-26;72
748506;0.0;2015-09-25;72
748505;0.0;2015-09-24;72
748504;0.0;2015-09-23;72
748503;0.0;2015-09-22;72
748502;0.0;2015-09-21;72
748501;0.0;2015-09-20;72
748500;0.0;2015-09-19;72
748499;0.0;2015-09-18;72
748498;0.0;2015-09-17;72
748497;0.0;2015-09-16;72
748496;0.0;2015-09-15;72
748495;0.0;2015-09-14;72
748494;0.0;2015-09-13;72
748493;0.0;2015-09-12;72
748492;0.0;2015-09-11;72
748491;0.0;2015-09-10;72
748490;0.0;2015-09-09;72
748489;0.0;2015-09-08;72
748488;0.0;2015-09-07;72
748487;0.0;2015-09-06;72
748486;0.0;2015-09-05;72
748485;0.0;2015-09-04;72
748484;0.0;2015-09-03;72
748483;0.0;2015-09-02;72
748482;0.0;2015-09-01;72
748481;0.0;2015-08-31;72
748480;0.0;2015-08-30;72
748479;0.0;2015-08-29;72
748478;0.0;2015-08-28;72
748477;0.0;2015-08-27;72
748476;0.0;2015-08-26;72
748475;0.0;2015-08-25;72
748474;0.0;2015-08-24;72
748473;0.0;2015-08-23;72
748472;0.0;2015-08-22;72
748471;0.0;2015-08-21;72
748470;0.0;2015-08-20;72
748469;0.0;2015-08-19;72
748468;0.0;2015-08-18;72
748467;0.0;2015-08-17;72
748466;0.0;2015-08-16;72
748465;0.0;2015-08-15;72
748464;0.0;2015-08-14;72
748463;0.0;2015-08-13;72
748462;0.0;2015-08-12;72
748461;0.0;2015-08-11;72
748460;0.0;2015-08-10;72
748459;0.0;2015-08-09;72
748458;0.0;2015-08-08;72
748457;0.0;2015-08-07;72
748456;0.0;2015-08-06;72
748455;0.0;2015-08-05;72
734950;0.0;2015-08-04;72
734949;0.0;2015-08-03;72
734948;0.0;2015-08-02;72
734947;0.0;2015-08-01;72
734946;0.0;2015-07-31;72
734945;0.0;2015-07-30;72
734944;0.0;2015-07-29;72
734943;0.0;2015-07-28;72
734942;0.0;2015-07-27;72
734941;0.0;2015-07-26;72
734940;0.0;2015-07-25;72
734939;0.0;2015-07-24;72
734938;0.0;2015-07-23;72
734937;0.0;2015-07-22;72
734936;0.0;2015-07-21;72
734935;0.0;2015-07-20;72
734934;0.0;2015-07-19;72
734933;0.0;2015-07-18;72
734932;0.0;2015-07-17;72
734931;0.0;2015-07-16;72
734930;0.0;2015-07-15;72
734929;0.0;2015-07-14;72
734928;0.0;2015-07-13;72
734927;0.0;2015-07-12;72
734926;0.0;2015-07-11;72
734925;0.0;2015-07-10;72
734924;0.0;2015-07-09;72
734923;0.0;2015-07-08;72
734922;0.0;2015-07-07;72
734921;0.0;2015-07-06;72
734920;0.0;2015-07-05;72
734919;0.0;2015-07-04;72
734918;0.0;2015-07-03;72
734917;0.0;2015-07-02;72
720484;5.8;2015-07-01;72
719397;16.2;2015-06-30;72
719297;0.0;2015-06-29;72
719296;0.0;2015-06-28;72
719295;0.0;2015-06-27;72
718698;0.0;2015-06-26;72
718697;0.0;2015-06-25;72
718696;0.0;2015-06-24;72
716432;5.2;2015-06-23;72
716431;0.0;2015-06-22;72
716430;0.0;2015-06-21;72
716429;0.0;2015-06-20;72
716428;0.0;2015-06-19;72
716427;0.0;2015-06-18;72
716426;0.0;2015-06-17;72
716425;0.0;2015-06-16;72
716424;0.0;2015-06-15;72
716423;0.0;2015-06-14;72
716422;0.0;2015-06-13;72
716421;0.0;2015-06-12;72
716420;0.0;2015-06-11;72
713583;0.0;2015-06-10;72
713582;0.0;2015-06-09;72
712011;1.2;2015-06-08;72
712010;0.0;2015-06-07;72
712009;0.0;2015-06-06;72
712008;0.0;2015-06-05;72
634051;20.2;2015-06-04;72
634050;0.0;2015-06-03;72
634049;0.0;2015-06-02;72
708513;0.0;2015-06-01;72
708512;0.0;2015-05-31;72
708511;0.0;2015-05-30;72
708510;0.0;2015-05-29;72
708509;0.0;2015-05-28;72
708508;0.0;2015-05-27;72
708507;0.0;2015-05-26;72
708506;0.0;2015-05-25;72
708505;0.0;2015-05-24;72
708504;0.0;2015-05-23;72
704678;3.2;2015-05-22;72
704679;0.0;2015-05-21;72
702994;0.0;2015-05-20;72
702993;0.0;2015-05-19;72
702992;0.0;2015-05-18;72
702991;0.0;2015-05-17;72
702990;0.0;2015-05-16;72
702989;0.0;2015-05-15;72
702988;0.0;2015-05-14;72
702987;0.0;2015-05-13;72
702986;0.0;2015-05-12;72
702985;0.0;2015-05-11;72
702984;0.0;2015-05-10;72
702983;0.0;2015-05-09;72
702982;0.0;2015-05-08;72
702981;0.0;2015-05-07;72
699260;0.0;2015-05-06;72
699259;0.0;2015-05-05;72
699258;0.0;2015-05-04;72
699257;0.0;2015-05-03;72
699256;0.0;2015-05-02;72
699255;0.0;2015-05-01;72
699254;0.0;2015-04-30;72
699253;0.0;2015-04-29;72
699252;0.0;2015-04-28;72
699251;0.0;2015-04-27;72
699250;0.0;2015-04-26;72
699249;0.0;2015-04-25;72
695380;0.0;2015-04-24;72
694341;2.8;2015-04-23;72
694340;0.0;2015-04-22;72
694339;0.0;2015-04-21;72
694338;0.0;2015-04-20;72
694337;0.0;2015-04-19;72
694336;0.0;2015-04-18;72
694335;0.0;2015-04-17;72
691602;0.0;2015-04-16;72
691601;0.0;2015-04-15;72
691044;0.7;2015-04-14;72
691043;0.0;2015-04-13;72
691042;0.0;2015-04-12;72
691041;0.0;2015-04-11;72
688957;1.0;2015-04-10;72
688214;5.4;2015-04-09;72
688213;0.0;2015-04-08;72
688212;0.0;2015-04-07;72
688211;0.0;2015-04-06;72
688210;0.0;2015-04-05;72
684077;4.5;2015-04-04;72
684076;0.0;2015-04-03;72
684075;0.0;2015-04-02;72
682806;0.0;2015-04-01;72
682921;2.0;2015-03-31;72
682805;18.2;2015-03-30;72
682804;0.0;2015-03-29;72
682803;0.0;2015-03-28;72
681640;3.0;2015-03-27;72
681639;0.0;2015-03-26;72
680721;13.6;2015-03-25;72
680154;9.2;2015-03-24;72
678622;42.2;2015-03-23;72
678621;0.0;2015-03-22;72
678620;0.0;2015-03-21;72
678619;0.0;2015-03-20;72
678618;0.0;2015-03-19;72
678617;0.0;2015-03-18;72
678616;0.0;2015-03-17;72
675427;0.0;2015-03-16;72
675426;0.0;2015-03-15;72
675425;0.0;2015-03-14;72
674810;0.0;2015-03-13;72
674589;0.0;2015-03-12;72
674257;0.0;2015-03-11;72
673724;20.0;2015-03-10;72
672822;18.8;2015-03-09;72
672821;0.0;2015-03-08;72
672820;0.0;2015-03-07;72
671707;7.4;2015-03-06;72
671012;0.0;2015-03-05;72
671011;0.0;2015-03-04;72
669990;7.2;2015-03-03;72
668969;2.0;2015-03-02;72
668968;0.0;2015-03-01;72
668972;0.0;2015-02-28;72
668971;0.0;2015-02-27;72
668970;0.0;2015-02-26;72
666327;0.0;2015-02-25;72
664922;4.0;2015-02-24;72
662723;2.0;2015-02-23;72
662266;5.2;2015-02-22;72
662265;0.0;2015-02-21;72
660111;22.6;2015-02-20;72
660110;0.0;2015-02-19;72
660109;0.0;2015-02-18;72
660108;0.0;2015-02-17;72
660107;0.0;2015-02-16;72
660106;0.0;2015-02-15;72
660105;0.0;2015-02-14;72
655315;0.0;2015-02-13;72
655314;0.0;2015-02-12;72
655313;0.0;2015-02-11;72
655312;0.0;2015-02-10;72
655311;0.0;2015-02-09;72
655310;0.0;2015-02-08;72
655309;0.0;2015-02-07;72
655308;0.0;2015-02-06;72
650902;5.4;2015-02-05;72
649410;0.0;2015-02-04;72
646548;0.0;2015-02-03;72
646547;0.0;2015-02-02;72
646546;0.0;2015-02-01;72
646541;0.0;2015-01-31;72
646540;0.0;2015-01-30;72
646539;0.0;2015-01-29;72
642274;0.0;2015-01-28;72
642273;0.0;2015-01-27;72
642272;0.0;2015-01-26;72
642271;0.0;2015-01-25;72
642270;0.0;2015-01-24;72
642269;0.0;2015-01-23;72
642268;0.0;2015-01-22;72
642267;0.0;2015-01-21;72
639162;0.0;2015-01-20;72
639161;0.0;2015-01-19;72
639160;0.0;2015-01-18;72
639159;0.0;2015-01-17;72
639158;0.0;2015-01-16;72
639157;0.0;2015-01-15;72
639156;0.0;2015-01-14;72
639155;0.0;2015-01-13;72
639154;0.0;2015-01-12;72
639153;0.0;2015-01-11;72
639152;0.0;2015-01-10;72
633985;0.0;2015-01-09;72
633984;0.0;2015-01-08;72
632588;0.0;2015-01-07;72
632587;0.0;2015-01-06;72
629830;0.0;2015-01-05;72
629829;0.0;2015-01-04;72
629828;0.0;2015-01-03;72
629827;0.0;2015-01-02;72
629826;0.0;2015-01-01;72
629825;0.0;2014-12-31;72
629824;0.0;2014-12-30;72
629823;0.0;2014-12-29;72
629822;0.0;2014-12-28;72
629821;0.0;2014-12-27;72
629820;0.0;2014-12-26;72
629819;0.0;2014-12-25;72
629818;0.0;2014-12-24;72
629817;0.0;2014-12-23;72
629816;0.0;2014-12-22;72
629815;0.0;2014-12-21;72
629814;0.0;2014-12-20;72
629813;0.0;2014-12-19;72
629812;0.0;2014-12-18;72
629811;0.0;2014-12-17;72
618537;0.0;2014-12-16;72
618536;0.0;2014-12-15;72
618535;0.0;2014-12-14;72
618534;0.0;2014-12-13;72
618533;0.0;2014-12-12;72
618532;0.0;2014-12-11;72
618531;0.0;2014-12-10;72
618530;0.0;2014-12-09;72
618529;0.0;2014-12-08;72
618528;0.0;2014-12-07;72
618527;0.0;2014-12-06;72
618526;0.0;2014-12-05;72
618525;0.0;2014-12-04;72
618524;0.0;2014-12-03;72
618523;0.0;2014-12-02;72
618522;0.0;2014-12-01;72
618547;0.0;2014-11-30;72
618546;0.0;2014-11-29;72
618545;0.0;2014-11-28;72
618544;0.0;2014-11-27;72
618543;0.0;2014-11-26;72
618542;0.0;2014-11-25;72
618541;0.0;2014-11-24;72
618540;0.0;2014-11-23;72
618539;0.0;2014-11-22;72
618538;0.0;2014-11-21;72
614942;0.0;2014-11-20;72
612393;0.0;2014-11-19;72
607505;13.8;2014-11-18;72
